longitude;latitude;code_commune_station;libelle
6.054052977;49.031119254;57153;CORNY-SUR-MOSELLE
6.054230085;49.031105749;57153;CORNY-SUR-MOSELLE
6.079405074;49.125798265;57134;CHATEL-SAINT-GERMAIN
6.098769887;49.108483688;57624;SAINTE-RUFFINE
6.10806652;49.10421255;57487;MOULINS-LES-METZ
6.167185612;49.122321571;57463;METZ
6.567826579;48.780882803;57490;MOYENVIC
6.532329812;48.783360627;57712;VIC-SUR-SEILLE
6.505677078;48.8177255;57132;CHATEAU-SALINS
6.457076099;48.783978548;57126;CHAMBREY
6.227787793;48.888271144;54400;NOMENY
6.206791016;49.006014059;57708;VERNY
6.188151567;49.100774262;57463;METZ
6.188885137;49.101114741;57463;METZ
6.197408441;49.223251773;57303;HAUCONCOURT
6.184817563;49.25589423;57283;HAGONDANGE
5.581870466;49.234439422;55357;MORGEMOULIN
5.632484128;49.213609541;55181;ETAIN
5.830466544;49.162565716;54082;BONCOURT
5.876080522;49.142330429;54273;JARNY
5.837080626;49.098776407;54249;HANNONVILLE-SUZEMONT
5.862012666;49.156007917;54273;JARNY
5.881716087;49.167701088;54273;JARNY
5.883490209;49.295329372;54536;TUCQUEGNIEUX
5.927075058;49.26862436;54341;MANCE
5.933377578;49.246952959;54099;VAL DE BRIEY
6.041718824;49.248631336;57491;MOYEUVRE-GRANDE
6.032047478;49.247750402;57491;MOYEUVRE-GRANDE
6.003350663;49.285514869;57492;MOYEUVRE-PETITE
6.072001471;49.256392246;57597;ROSSELANGE
6.172718737;49.316716181;57683;UCKANGE
6.169266192;49.323014382;57683;UCKANGE
6.026818403;49.344975391;57368;KNUTANGE
6.154020284;49.3433312;57672;THIONVILLE
6.153263147;49.343108074;57666;TERVILLE
6.03539378;49.343536813;57368;KNUTANGE
6.167345104;49.39528479;57323;HETTANGE-GRANDE
6.340529982;49.250357602;57072;BETTELAINVILLE
6.272360241;49.391885444;57370;KŒNIGSMACKER
6.284603071;49.431073138;57245;GAVISSE
6.362940835;49.435191526;57650;SIERCK-LES-BAINS
6.435471253;49.440738055;57439;MANDEREN
5.967819791;49.486754673;57038;AUDUN-LE-TICHE
6.024384566;49.445258963;57529;OTTANGE
6.024384566;49.445258963;57529;OTTANGE
7.008688826;48.654578986;57380;LANEUVEVILLE-LES-LORQUIN
7.064289504;48.640084713;57697;VASPERVILLER
7.014472229;48.680322375;57318;HERMELANGE
7.014472229;48.680322375;57318;HERMELANGE
7.050125442;48.737125074;57630;SARREBOURG
7.019469795;48.709216717;57344;IMLING
7.071084901;48.850215984;57551;POSTROFF
7.055086228;48.877288539;67091;DIEDENDORF
7.03897464;48.969777956;67234;KESKASTEL
7.011638057;48.98273433;57628;SARRALBE
7.019499795;48.997419075;57628;SARRALBE
7.033830464;49.005196888;57628;SARRALBE
7.187563152;48.939760158;67095;DIEMERINGEN
7.188167374;48.941999328;67095;DIEMERINGEN
7.130287127;49.000468104;67355;OERMINGEN
7.150065622;49.053225227;57748;WITTRING
7.10676291;49.086785355;57633;SARREINSMING
7.07104608;49.112327623;57631;SARREGUEMINES
7.04414232;49.122382819;57631;SARREGUEMINES
7.47209323;49.127103129;57103;BOUSSEVILLER
7.263564065;49.236744052;99109;
7.183911524;49.136002009;99109;
7.177734856;49.116255991;57091;BLIESBRUCK
7.177734856;49.116255991;57091;BLIESBRUCK
7.312494224;49.110541081;57091;BLIESBRUCK
7.128721309;49.139233335;57234;FRAUENBERG
7.062780008;49.113597678;99109;
6.859057554;49.187317816;57227;FORBACH
6.859057554;49.187317816;57227;FORBACH
6.688894022;49.225799437;57160;CREUTZWALD
6.383258017;49.02861696;57020;ANCERVILLE
6.383485804;49.036728538;57055;BAZONCOURT
6.421310648;49.146784283;57150;CONDE-NORTHEN
6.61424975;49.046535877;57209;FAULQUEMONT
6.446070936;49.142441775;57695;VARIZE-VAUDONCOURT
6.545266799;49.324380879;57213;FILSTROFF
6.539042896;49.301285018;57106;BOUZONVILLE
5.614256845;48.241011146;52225;GONCOURT
5.664011145;48.224397022;52476;SOMMERECOURT
5.710074637;48.317446134;88104;CIRCOURT-SUR-MOUZON
5.683329781;48.358619594;88321;NEUFCHATEAU
5.676028819;48.439998867;88154;DOMREMY-LA-PUCELLE
5.902062956;48.253938727;88051;BELMONT-SUR-VAIR
5.733156323;48.402742968;88460;SOULOSSE-SOUS-SAINT-ELOPHE
5.693563084;48.452420212;88293;MAXEY-SUR-MEUSE
5.667410145;48.539862387;55328;MAXEY-SUR-VAISE
5.678670353;48.601857218;55533;VAUCOULEURS
5.678916146;48.601356666;55533;VAUCOULEURS
5.938524302;48.381957384;88504;VICHEREY
5.899431971;48.401196004;88013;AROFFE
5.765529958;48.549339386;54548;VANNES-LE-CHATEL
5.716025411;48.612234147;55434;RIGNY-SAINT-MARTIN
5.681394869;48.709093481;55520;TROUSSEY
5.602961919;48.768316795;55122;COMMERCY
5.53063369;48.870992372;55463;SAINT-MIHIEL
5.367521862;49.16281994;55545;VERDUN
5.379092841;49.172261032;55043;BELLEVILLE-SUR-MEUSE
5.386717554;49.162090062;55545;VERDUN
5.157508709;49.361376167;55118;CLERY-LE-GRAND
5.178850491;49.494346826;55502;STENAY
5.177669183;49.494808611;55502;STENAY
5.80343548;49.536983467;54321;LONGLAVILLE
5.830923294;49.565634096;99131;
5.766603965;49.510941115;54323;LONGWY
5.657260509;49.475285856;54378;MONTIGNY-SUR-CHIERS
5.701025967;49.419378452;54428;PIERREPONT
5.460307525;49.525762461;55169;ECOUVIEZ
5.46588626;49.508744903;99131;
5.49401493;49.53749701;99131;
5.49401493;49.53749701;99131;
5.352549691;49.526246417;55510;THONNE-LES-PRES
5.679954795;49.317002131;55500;SPINCOURT
5.711259478;49.277806047;55158;DOMMARY-BARONCOURT
5.440394695;49.494172723;54412;OTHE
5.571477587;49.331448847;55053;BILLY-SOUS-MANGIENNES
5.404344638;49.402499694;55572;VITTARVILLE
5.329882234;49.48052278;55226;HAN-LES-JUVIGNY
5.312743043;49.516132934;55109;CHAUVENCY-LE-CHATEAU
5.158859906;49.629367897;8090;CARIGNAN
5.084206019;49.668721571;8083;BREVILLY
4.936060665;49.701334161;8409;SEDAN
4.850895474;49.753941814;8491;VRIGNE AUX BOIS
4.882921052;49.660373067;8119;CHEVEUGES
4.714066451;49.727795887;8180;FRANCHEVILLE
4.715855889;49.75966562;8105;CHARLEVILLE-MEZIERES
4.637737085;49.779935674;8058;BELVAL
4.733184158;49.78221986;8298;MONTCY-NOTRE-DAME
4.752270876;49.774218453;8003;AIGLEMONT
4.902194102;49.863626647;99131;
5.518802166;49.687135146;99131;
5.350572711;49.745092549;99131;
5.063449798;49.792275382;99131;
5.563447063;49.684881114;99131;
5.381465466;49.793076541;99131;
4.786287894;49.862932676;8217;HAULME
4.730564947;49.880313503;8302;MONTHERME
4.730564947;49.880313503;8302;MONTHERME
4.675952521;50.088782013;99131;
4.499832536;50.040909182;99131;
4.556657575;50.085502549;99131;
4.782579717;50.089049099;8122;CHOOZ
4.806642899;50.092335449;8122;CHOOZ
4.809672784;50.101866633;8122;CHOOZ
4.826520214;50.084369331;8247;LANDRICHAMPS
4.844659376;50.042538916;99131;
3.928957894;50.060929215;59218;ETRŒUNGT
3.757441177;50.13207979;59384;MAROILLES
4.025293675;50.017869586;59249;FOURMIES
4.078775783;50.119267626;59347;LIESSIES
3.816596803;50.148611018;59583;TAISNIERES-EN-THIERACHE
3.959414853;50.123796793;59233;FLAUMONT-WAUDRECHIES
4.111623421;50.120214133;59198;EPPE-SAUVAGE
3.853749551;50.174059161;59406;MONCEAU-SAINT-WAAST
3.817308485;50.201465601;59068;BERLAIMONT
3.901008461;50.230111373;59543;SAINT-REMY-DU-NORD
3.972796644;50.276798581;59392;MAUBEUGE
4.076967684;50.294406085;59385;MARPENT
3.918299111;50.251831572;59291;HAUTMONT
3.929272605;50.280636835;59392;MAUBEUGE
3.928587119;50.280533912;59392;MAUBEUGE
3.975512999;50.275241609;59392;MAUBEUGE
3.955623166;50.267217453;59365;LOUVROIL
3.972832676;50.276785341;59392;MAUBEUGE
3.997164348;50.262895069;59230;FERRIERE-LA-GRANDE
4.033974236;50.208605847;59147;CHOISIES
3.207558715;50.013494784;2776;VENDHUILE
3.309357499;50.237393972;59322;IWUY
3.309357499;50.237393972;59322;IWUY
3.109879957;50.272831929;59015;ARLEUX
3.109879957;50.272831929;59015;ARLEUX
2.99515082;50.278500176;62317;ETAING
3.310761189;50.26696695;59313;HORDAIN
3.350308756;50.301626776;59429;NEUVILLE-SUR-ESCAUT
3.390297109;50.286422431;59440;NOYELLES-SUR-SELLE
3.388833055;50.317161263;59172;DENAIN
3.451705781;50.304427279;59589;THIANT
3.481344882;50.318576432;59603;TRITH-SAINT-LEGER
3.531707092;50.329978539;59032;AULNOY-LEZ-VALENCIENNES
3.652518947;50.449825741;59530;SAINT-AYBERT
3.737924126;50.335974383;59277;GUSSIGNIES
3.634096004;50.439379773;59591;THIVENCELLE
3.586248981;50.440731846;59153;CONDE-SUR-L'ESCAUT
2.777348091;50.299606956;62764;SAINT-NICOLAS
2.678114261;50.31131128;62279;DUISANS
3.01286271;50.33420328;62173;BREBIERES
3.032065792;50.334505039;62173;BREBIERES
3.032065792;50.334505039;62173;BREBIERES
3.339517786;50.400199254;59637;WANDIGNIES-HAMAGE
3.390786829;50.406053565;59284;HASNON
3.225646977;50.43332509;59239;FLINES-LEZ-RACHES
3.450491596;50.417574631;59526;SAINT-AMAND-LES-EAUX
3.452443839;50.494255647;59418;MORTAGNE-DU-NORD
3.359679157;50.436676059;59100;BOUSIGNIES
3.409078791;50.464294765;59335;LECELLES
3.43678603;50.506079616;59393;MAULDE
2.936474966;50.45687859;62250;COURRIERES
2.906534519;50.541084013;59670;DON
2.918014138;50.545462933;59670;DON
3.181978941;50.579294593;59106;BOUVINES
3.121448409;50.528081061;59466;PONT-A-MARCQ
3.12821866;50.532049659;59197;ENNEVELIN
3.06719516;50.676303383;59386;MARQUETTE-LEZ-LILLE
3.054187099;50.688289523;59636;WAMBRECHIES
2.173774434;50.522544139;62533;LUGY
2.215235836;50.618625475;62265;DELETTES
2.745031917;50.51209874;62200;CAMBRIN
2.360779503;50.612520005;62900;WITTERNESSE
2.216953009;50.507689396;62519;LISBOURG
2.389326776;50.640881966;62014;AIRE-SUR-LA-LYS
2.383953127;50.643172276;62014;AIRE-SUR-LA-LYS
2.121648401;50.518995691;62364;FRUGES
2.435116915;50.646553729;62014;AIRE-SUR-LA-LYS
2.471452868;50.637333602;62014;AIRE-SUR-LA-LYS
2.55041898;50.625970777;62770;SAINT-VENANT
2.549493376;50.624727941;62770;SAINT-VENANT
2.64112707;50.6392431;59400;MERVILLE
2.565962262;50.594520299;62713;ROBECQ
2.499155678;50.493611487;62555;MARLES-LES-MINES
2.645495012;50.638348974;59400;MERVILLE
2.564076223;50.7397438;59295;HAZEBROUCK
2.633910222;50.647094677;59400;MERVILLE
2.544248007;50.486622645;62178;BRUAY-LA-BUISSIERE
2.54446616;50.486717047;62178;BRUAY-LA-BUISSIERE
2.526435186;50.449276011;62457;HOUDAIN
2.637101185;50.539490667;62119;BETHUNE
2.704298764;50.637236499;59268;GORGUE
2.776670831;50.594713153;62491;LAVENTIE
2.719621495;50.764495045;59535;SAINT-JANS-CAPPEL
2.700545076;50.67817428;59180;DOULIEU
2.897874189;50.692898689;59017;ARMENTIERES
2.897874189;50.692898689;59017;ARMENTIERES
3.042268147;50.776067541;59656;WERVICQ-SUD
3.073795618;50.77586443;59098;BOUSBECQUE
2.295056809;50.744082904;62040;ARQUES
2.245452145;50.708912271;62902;WIZERNES
2.245694803;50.708752217;62902;WIZERNES
2.230658768;50.708779989;62902;WIZERNES
2.098860251;50.6048457;62325;FAUQUEMBERGUES
2.127645428;50.706456354;62534;LUMBRES
2.11918451;50.702922008;62534;LUMBRES
2.127754325;50.691989316;62292;ELNES
2.082236422;50.695294372;62010;AFFRINGUES
1.954933336;50.954671977;62193;CALAIS
2.029735836;50.800549828;62827;TOURNEHEM-SUR-LA-HEM
2.086592584;50.833558913;62699;RECQUES-SUR-HEM
2.54150629;50.899048599;59046;BAMBECQUE
2.548092796;50.897583939;59046;BAMBECQUE
2.348575;50.866201538;59089;BOLLEZEELE
2.402206825;50.816800943;59443;OCHTEZEELE
2.471506239;50.884983589;59663;WORMHOUT
2.585271529;50.811676837;59580;STEENVOORDE
2.606069675;50.875164099;59318;HOUTKERQUE
2.606286694;50.874993458;59318;HOUTKERQUE
1.729228256;50.799965377;62711;RINXENT
1.724457882;50.809356363;62560;MARQUISE
1.688598822;50.827006084;62089;BAZINGHEN
1.629563933;50.764176229;62894;WIMILLE
1.683515931;50.755261587;62658;PITTEFAUX
1.683478948;50.755273858;62658;PITTEFAUX
1.767579538;50.681203855;62896;WIRWIGNES
1.674793816;50.661168098;62446;HESDIGNEUL-LES-BOULOGNE
1.633297848;50.680732983;62474;ISQUES
1.6008422;50.723064771;62160;BOULOGNE-SUR-MER
1.727876599;50.724865024;62160;BOULOGNE-SUR-MER
2.044825407;50.367623411;62549;MARCONNE
1.830793979;50.448083113;62177;BRIMEUX
2.037409303;50.379624602;62447;HESDIN
2.257082563;50.282616919;62513;LIGNY-SUR-CANCHE
1.788507302;50.499540146;62312;ESTREE
1.724016236;50.490121414;62124;BEUTIN
1.635503812;50.512365688;62318;ETAPLES
1.642892378;50.508811121;62261;CUCQ
1.918440248;50.304503446;80248;DOMPIERRE-SUR-AUTHIE
2.371995368;50.140945439;80044;AUTHIEULE
2.266534698;50.171784401;80602;OCCOCHES
1.690236694;50.338442634;80806;VILLERS-SUR-AUTHIE
2.786970186;49.937426495;80264;ECLUSIER-VAUX
2.718267065;49.936717727;80136;BRAY-SUR-SOMME
3.08597417;49.750283216;80410;HAM
3.084837078;49.750275028;80410;HAM
2.899962298;49.935977182;80620;PERONNE
2.900056365;49.937672682;80102;BIACHES
2.900864145;49.937406181;80102;BIACHES
2.513474346;49.936083687;80112;BONNAY
2.457839132;49.98952943;80056;BAVELINCOURT
2.434795076;49.937587002;80650;QUERRIEU
2.434890904;49.937731173;80650;QUERRIEU
2.401625626;49.884784733;80461;LAMOTTE-BREBIERE
2.344520623;49.87599538;80489;LONGUEAU
2.34431748;49.876399529;80489;LONGUEAU
2.486282645;49.769372144;80570;MOREUIL
2.726546412;49.695754276;80263;ECHELLE-SAINT-AURIN
2.768249883;49.693970843;80708;SAINT-MARD
2.3881279;49.796122064;80246;DOMMARTIN
2.215499555;49.816498913;80627;PLACHY-BUYON
2.067637902;49.982681016;80416;HANGEST-SUR-SOMME
2.048427676;50.009314884;80296;ETOILE
2.066759638;50.011503063;80318;FLIXECOURT
1.994758437;50.014721031;80488;LONGPRE-LES-CORPS-SAINTS
1.830539295;50.099791278;80001;ABBEVILLE
1.829748074;50.094496149;80001;ABBEVILLE
50.0920072;1.8275657;80001;ABBEVILLE
1.688184136;50.160605401;80110;BOISMONT
1.827061312;50.114203243;80001;ABBEVILLE
1.687890346;50.16007236;80110;BOISMONT
1.725030517;50.276008772;80030;ARRY
4.700957865;47.662905048;21004;AIGNAY-LE-DUC
4.704964572;47.678655355;21055;BEAUNOTTE
4.497756969;47.962033111;21302;GOMMEVILLE
4.497756969;47.962033111;21302;GOMMEVILLE
4.786663807;47.740042453;21438;MONTMOYEN
4.890047784;48.184003964;52330;MONTHERIES
4.456137969;48.445995388;10044;BETIGNICOURT
3.454979758;48.482546811;10231;MERIOT
3.454833016;48.48279027;10231;MERIOT
3.322900667;48.450475957;77341;NOYEN-SUR-SEINE
3.322496449;48.448515853;77341;NOYEN-SUR-SEINE
3.269087325;48.420832005;77236;JAULNES
3.268675092;48.41951045;77236;JAULNES
3.233729202;48.417677189;77051;BRAY-SUR-SEINE
3.324726714;48.555534908;77403;SAINT-BRICE
3.235082932;48.48767463;77242;JUTIGNY
3.089732416;48.389606226;77025;BAZOCHES-LES-BRAY
3.189736444;48.424835952;77025;BAZOCHES-LES-BRAY
3.189736444;48.424835952;77025;BAZOCHES-LES-BRAY
3.19661597;48.424680807;77025;BAZOCHES-LES-BRAY
3.186909379;48.424264666;77025;BAZOCHES-LES-BRAY
3.189641827;48.424836103;77025;BAZOCHES-LES-BRAY
3.033093192;48.388097132;77279;MAROLLES-SUR-SEINE
3.032161179;48.388097389;77279;MAROLLES-SUR-SEINE
3.905222941;47.39047406;89145;DOMECY-SUR-CURE
4.170067422;47.407438704;21525;ROCHE-EN-BRENIL
4.360980064;47.470104472;21497;PONT-ET-MASSENE
4.3609732;47.46983446;21497;PONT-ET-MASSENE
4.63859793;47.304381077;21033;AUBIGNY-LES-SOMBERNON
4.579868214;47.489157612;21314;HAUTEROCHE
3.399453418;47.978554362;89206;JOIGNY
3.399453418;47.978554362;89206;JOIGNY
3.393528112;47.982021082;89206;JOIGNY
3.399453418;47.978554362;89206;JOIGNY
3.376074391;47.981799209;89206;JOIGNY
3.375845762;47.981691948;89206;JOIGNY
3.364960113;47.995090146;89206;JOIGNY
3.363111013;47.924801344;89384;SENAN
3.355291342;47.9387836;89078;CHAMPVALLON
3.344105431;47.994136083;89067;CEZY
3.706061619;48.242614324;10276;PAISY-COSDON
3.441134628;48.184378273;89308;PONT-SUR-VANNE
3.275768786;48.197576493;89387;SENS
3.26576407;48.217997708;89354;SAINT-MARTIN-DU-TERTRE
3.26578279;48.219041416;89354;SAINT-MARTIN-DU-TERTRE
3.239456711;48.256834129;89465;VILLEPERROT
3.238558;48.257726707;89465;VILLEPERROT
3.206873886;48.286965234;89309;PONT-SUR-YONNE
3.206873886;48.286965234;89309;PONT-SUR-YONNE
3.210672446;48.299644799;89309;PONT-SUR-YONNE
3.211472485;48.300750041;89309;PONT-SUR-YONNE
3.15970869;48.333661935;89124;COURLON-SUR-YONNE
3.159370183;48.333275517;89124;COURLON-SUR-YONNE
3.156597199;48.330975963;89124;COURLON-SUR-YONNE
3.061977137;48.358009262;77021;BARBEY
3.060424538;48.357893104;77021;BARBEY
3.013811982;48.364817305;77054;BROSSE-MONTCEAUX
3.013690738;48.365851956;77054;BROSSE-MONTCEAUX
3.055327509;48.363455665;77021;BARBEY
2.980732425;48.367569576;77061;CANNES-ECLUSE
2.97917962;48.367713263;77061;CANNES-ECLUSE
2.954789305;48.389658554;77305;MONTEREAU-FAULT-YONNE
2.954789305;48.389658554;77305;MONTEREAU-FAULT-YONNE
2.916757516;48.377168485;77482;VARENNES-SUR-SEINE
2.914099708;48.375574159;77482;VARENNES-SUR-SEINE
2.807689598;48.389466217;77419;SAINT-MAMMES
3.020349986;47.675002758;89352;SAINT-MARTIN-DES-CHAMPS
3.000239927;47.684932391;89365;SAINT-PRIVE
2.94269674;47.698059414;89046;BLENEAU
2.881117569;47.74415007;89324;ROGNY-LES-SEPT-ECLUSES
2.821665889;47.860825141;45210;MONTBOUY
2.870861881;47.862779574;45077;CHAPELLE-SUR-AVEYRON
2.836247408;47.876722128;45210;MONTBOUY
2.904059354;47.853433527;45292;SAINT-MAURICE-SUR-AVEYRON
3.292400559;47.732810586;89419;TOUCY
3.204375621;47.677427135;89254;MEZILLES
3.091289064;47.885566632;89086;CHARNY OREE DE PUISAYE
2.927686917;47.931990881;45083;CHATEAU-RENARD
2.924808782;47.931287113;45083;CHATEAU-RENARD
2.924398324;47.928011031;45083;CHATEAU-RENARD
2.846246907;47.948399543;45165;GY-LES-NONAINS
2.73439845;48.001115897;45208;MONTARGIS
2.744165468;47.850007818;45229;NOGENT-SUR-VERNISSON
2.739965422;47.948725425;45216;MORMANT-SUR-VERNISSON
2.732199928;48.035505299;45068;CHALETTE-SUR-LOING
2.783382251;48.11232462;45145;FERRIERES-EN-GATINAIS
2.921556796;48.056715054;45287;SAINT-LOUP-DE-GONOIS
2.823528025;48.141717277;77050;BRANSLES
2.823451135;48.141433054;77050;BRANSLES
2.904410445;48.119143695;45250;PERS-EN-GATINAIS
2.717414288;48.193817211;77458;SOUPPES-SUR-LOING
2.694227761;48.272597946;;
2.860090738;48.245647836;77353;PALEY
2.774665338;48.329011708;77170;EPISY
2.78724959;48.336700511;;
3.021962234;48.256696651;77035;BLENNES
3.002048568;48.271004715;77158;DIANT
2.792979973;48.399661671;77079;CHAMPAGNE-SUR-SEINE
2.79448719;48.401184725;77079;CHAMPAGNE-SUR-SEINE
2.708215566;48.482394126;77037;BOIS-LE-ROI
2.705337174;48.481703316;77037;BOIS-LE-ROI
2.785544776;48.569682884;77034;BLANDY
2.678280711;48.549439244;77288;MELUN
2.658004633;48.535543099;77288;MELUN
2.586148293;48.521452114;77039;BOISSISE-LA-BERTRAND
2.58439309;48.524207724;77039;BOISSISE-LA-BERTRAND
2.587303008;48.520988342;77039;BOISSISE-LA-BERTRAND
2.547772811;48.536875139;77407;SAINT-FARGEAU-PONTHIERRY
2.547772811;48.536875139;77407;SAINT-FARGEAU-PONTHIERRY
2.542568667;48.492127298;77435;SAINT-SAUVEUR-SUR-ECOLE
2.484443736;48.455682664;91195;DANNEMOIS
2.615918967;48.576182759;77495;VERT-SAINT-DENIS
2.592110285;48.568016558;77067;CESSON
2.567596422;48.564088879;77445;SAVIGNY-LE-TEMPLE
2.483580928;48.572371644;91179;COUDRAY-MONTCEAUX
2.482014093;48.574550759;91179;COUDRAY-MONTCEAUX
2.484841533;48.613738123;91174;CORBEIL-ESSONNES
2.582800896;48.574551015;77445;SAVIGNY-LE-TEMPLE
2.27917921;48.174255621;45038;BONDAROY
2.34759693;48.464362339;91293;GUIGNEVILLE-SUR-ESSONNE
2.345317347;48.480111521;91232;FERTE-ALAIS
2.125812278;48.361872314;91533;SACLAS
2.29928161;48.523795549;91579;SAINT-VRAIN
2.186534754;48.46160567;91433;MORIGNY-CHAMPIGNY
2.373665983;48.537947619;;
2.373665983;48.537947619;91045;BALLANCOURT-SUR-ESSONNE
2.463064332;48.596919543;91174;CORBEIL-ESSONNES
2.508931542;48.64732881;91617;TIGERY
2.50018074;48.643982254;91617;TIGERY
2.445826233;48.640620554;91228;EVRY
2.44333417;48.642668816;91228;EVRY
2.079405237;48.538705275;91593;SERMAISE
2.11439995;48.544971524;91540;SAINT-CHERON
2.046199431;48.529861043;91525;ROINVILLE
2.180583897;48.564112707;91106;BREUX-JOUY
2.032985888;48.569184799;91546;SAINT-CYR-SOUS-DOURDAN
2.106081319;48.575945687;91568;SAINT-MAURICE-MONTCOURONNE
2.153817957;48.577401227;91105;BREUILLET
2.260153798;48.595003777;91552;SAINT-GERMAIN-LES-ARPAJON
2.26035854;48.595174431;91552;SAINT-GERMAIN-LES-ARPAJON
2.318862061;48.665814379;91216;EPINAY-SUR-ORGE
2.318862061;48.665814379;91216;EPINAY-SUR-ORGE
2.318862061;48.665814379;91216;EPINAY-SUR-ORGE
1.958742326;48.719343199;78334;LEVIS-SAINT-NOM
2.233959907;48.701171043;91661;VILLEBON-SUR-YVETTE
2.342410199;48.667889528;91434;MORSANG-SUR-ORGE
2.342410199;48.667889528;91434;MORSANG-SUR-ORGE
2.416139463;48.717501657;94001;ABLON-SUR-SEINE
2.419300946;48.719235042;94001;ABLON-SUR-SEINE
2.922628487;48.654998666;77031;BERNAY-VILBERT
2.903547015;48.651278892;77138;COURTOMER
2.901109198;48.648236641;77138;COURTOMER
2.753110951;48.649901849;77352;OZOUER-LE-VOULGIS
2.612057917;48.671059821;77175;EVRY-GREGY-SUR-YERRE
2.527184887;48.686881045;91097;BOUSSY-SAINT-ANTOINE
2.527184887;48.686881045;91097;BOUSSY-SAINT-ANTOINE
2.609493015;48.729012339;77180;FEROLLES-ATTILLY
2.609304025;48.728831834;77180;FEROLLES-ATTILLY
2.478730006;48.715255035;91691;YERRES
2.464571224;48.710847975;91191;CROSNE
2.462058789;48.713301183;91191;CROSNE
2.451667318;48.715295644;91191;CROSNE
2.417891519;48.780640435;94002;ALFORTVILLE
2.417431329;48.780845881;94002;ALFORTVILLE
2.418295494;48.780238495;94002;ALFORTVILLE
